aufgabe,schwierigkeit,instruction,input,output
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 45 J. Tatzeit: 01.05.2026, 09:46–12:46 Uhr. Tatort: Supermarkt Stuttgart. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 01.05.2026 in der Zeit von 09:46 Uhr bis 12:46 Uhr kam es im Bereich Supermarkt in Stuttgart zu einem Ladendiebstahl zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1981. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 65 J. Tatzeit: 09.03.2026, 02:48–02:48 Uhr. Tatort: Wohnanschrift Ludwigsburg. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 09.03.2026 in der Zeit von 02:48 Uhr bis 02:48 Uhr kam es im Bereich Wohnanschrift in Ludwigsburg zu einem Betrug zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1961. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 26 J. Tatzeit: 14.03.2026, 11:21–13:21 Uhr. Tatort: Supermarkt Ludwigsburg. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 14.03.2026 in der Zeit von 11:21 Uhr bis 13:21 Uhr kam es im Bereich Supermarkt in Ludwigsburg zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2000. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 27 J. Tatzeit: 13.01.2026, 08:57–08:57 Uhr. Tatort: Supermarkt Karlsruhe. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 13.01.2026 in der Zeit von 08:57 Uhr bis 08:57 Uhr kam es im Bereich Supermarkt in Karlsruhe zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1999. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 40 J. Tatzeit: 24.04.2026, 09:06–10:06 Uhr. Tatort: Bahnhof Ludwigsburg. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 24.04.2026 in der Zeit von 09:06 Uhr bis 10:06 Uhr kam es im Bereich Bahnhof in Ludwigsburg zu einem Sachbeschädigung zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1986. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 30 J. Tatzeit: 24.02.2026, 18:42–18:42 Uhr. Tatort: Bahnhof Pforzheim. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 24.02.2026 in der Zeit von 18:42 Uhr bis 18:42 Uhr kam es im Bereich Bahnhof in Pforzheim zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1996. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 18 J. Tatzeit: 20.01.2026, 20:25–23:25 Uhr. Tatort: Parkplatz Esslingen. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 20.01.2026 in der Zeit von 20:25 Uhr bis 23:25 Uhr kam es im Bereich Parkplatz in Esslingen zu einem Betrug zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.2008. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 52 J. Tatzeit: 11.01.2026, 04:50–05:50 Uhr. Tatort: Supermarkt Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 11.01.2026 in der Zeit von 04:50 Uhr bis 05:50 Uhr kam es im Bereich Supermarkt in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1974. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 60 J. Tatzeit: 16.04.2026, 08:58–09:58 Uhr. Tatort: Diskothek Karlsruhe. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 16.04.2026 in der Zeit von 08:58 Uhr bis 09:58 Uhr kam es im Bereich Diskothek in Karlsruhe zu einem Sachbeschädigung zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1966. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 20 J. Tatzeit: 30.01.2026, 14:56–16:56 Uhr. Tatort: Bahnhof Stuttgart. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 30.01.2026 in der Zeit von 14:56 Uhr bis 16:56 Uhr kam es im Bereich Bahnhof in Stuttgart zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.2006. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 19 J. Tatzeit: 31.01.2026, 04:12–07:12 Uhr. Tatort: Parkplatz Ludwigsburg. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 31.01.2026 in der Zeit von 04:12 Uhr bis 07:12 Uhr kam es im Bereich Parkplatz in Ludwigsburg zu einem Sachbeschädigung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.2007. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 32 J. Tatzeit: 07.04.2026, 18:50–19:50 Uhr. Tatort: Parkplatz Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 07.04.2026 in der Zeit von 18:50 Uhr bis 19:50 Uhr kam es im Bereich Parkplatz in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1994. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 31 J. Tatzeit: 02.03.2026, 01:05–03:05 Uhr. Tatort: Wohnanschrift Karlsruhe. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 02.03.2026 in der Zeit von 01:05 Uhr bis 03:05 Uhr kam es im Bereich Wohnanschrift in Karlsruhe zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1995. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 21 J. Tatzeit: 03.03.2026, 23:20–01:20 Uhr. Tatort: Parkplatz Ludwigsburg. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 03.03.2026 in der Zeit von 23:20 Uhr bis 01:20 Uhr kam es im Bereich Parkplatz in Ludwigsburg zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.2005. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 68 J. Tatzeit: 13.02.2026, 10:48–13:48 Uhr. Tatort: Bahnhof Karlsruhe. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: unbekannt.","Am 13.02.2026 in der Zeit von 10:48 Uhr bis 13:48 Uhr kam es im Bereich Bahnhof in Karlsruhe zu einem Trickdiebstahl zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1958. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 30 J. Tatzeit: 30.04.2026, 00:04–01:04 Uhr. Tatort: Einkaufszentrum Karlsruhe. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: unbekannt.","Am 30.04.2026 in der Zeit von 00:04 Uhr bis 01:04 Uhr kam es im Bereich Einkaufszentrum in Karlsruhe zu einem Körperverletzung zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1996. Der Geschädigte erlitt Prellungen. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 26 J. Tatzeit: 01.02.2026, 19:11–19:11 Uhr. Tatort: Diskothek Stuttgart. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 01.02.2026 in der Zeit von 19:11 Uhr bis 19:11 Uhr kam es im Bereich Diskothek in Stuttgart zu einem Ladendiebstahl zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.2000. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 18 J. Tatzeit: 16.02.2026, 12:25–13:25 Uhr. Tatort: Diskothek Stuttgart. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 16.02.2026 in der Zeit von 12:25 Uhr bis 13:25 Uhr kam es im Bereich Diskothek in Stuttgart zu einem Körperverletzung zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.2008. Der Geschädigte erlitt Prellungen. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 57 J. Tatzeit: 26.04.2026, 07:02–07:02 Uhr. Tatort: Supermarkt Ludwigsburg. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 26.04.2026 in der Zeit von 07:02 Uhr bis 07:02 Uhr kam es im Bereich Supermarkt in Ludwigsburg zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1969. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 58 J. Tatzeit: 05.03.2026, 04:26–04:26 Uhr. Tatort: Diskothek Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 05.03.2026 in der Zeit von 04:26 Uhr bis 04:26 Uhr kam es im Bereich Diskothek in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1968. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 65 J. Tatzeit: 01.01.2026, 05:51–05:51 Uhr. Tatort: Diskothek Esslingen. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: unbekannt.","Am 01.01.2026 in der Zeit von 05:51 Uhr bis 05:51 Uhr kam es im Bereich Diskothek in Esslingen zu einem Ladendiebstahl zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1961. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 48 J. Tatzeit: 04.01.2026, 22:31–00:31 Uhr. Tatort: Bahnhof Esslingen. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 04.01.2026 in der Zeit von 22:31 Uhr bis 00:31 Uhr kam es im Bereich Bahnhof in Esslingen zu einem Trickdiebstahl zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1978. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 32 J. Tatzeit: 04.02.2026, 07:56–08:56 Uhr. Tatort: Wohnanschrift Ludwigsburg. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 04.02.2026 in der Zeit von 07:56 Uhr bis 08:56 Uhr kam es im Bereich Wohnanschrift in Ludwigsburg zu einem Sachbeschädigung zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1994. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 67 J. Tatzeit: 08.04.2026, 09:26–11:26 Uhr. Tatort: Wohnanschrift Esslingen. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 08.04.2026 in der Zeit von 09:26 Uhr bis 11:26 Uhr kam es im Bereich Wohnanschrift in Esslingen zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1959. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 24 J. Tatzeit: 21.03.2026, 22:07–22:07 Uhr. Tatort: Diskothek Esslingen. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.03.2026 in der Zeit von 22:07 Uhr bis 22:07 Uhr kam es im Bereich Diskothek in Esslingen zu einem Betrug zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.2002. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 66 J. Tatzeit: 28.01.2026, 00:39–01:39 Uhr. Tatort: Parkplatz Stuttgart. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 28.01.2026 in der Zeit von 00:39 Uhr bis 01:39 Uhr kam es im Bereich Parkplatz in Stuttgart zu einem Betrug zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1960. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 42 J. Tatzeit: 21.04.2026, 19:00–19:00 Uhr. Tatort: Bahnhof Karlsruhe. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 21.04.2026 in der Zeit von 19:00 Uhr bis 19:00 Uhr kam es im Bereich Bahnhof in Karlsruhe zu einem Sachbeschädigung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1984. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 25 J. Tatzeit: 08.01.2026, 08:48–11:48 Uhr. Tatort: Supermarkt Ludwigsburg. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 08.01.2026 in der Zeit von 08:48 Uhr bis 11:48 Uhr kam es im Bereich Supermarkt in Ludwigsburg zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.2001. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 61 J. Tatzeit: 26.01.2026, 12:49–13:49 Uhr. Tatort: Supermarkt Karlsruhe. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 26.01.2026 in der Zeit von 12:49 Uhr bis 13:49 Uhr kam es im Bereich Supermarkt in Karlsruhe zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1965. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 66 J. Tatzeit: 14.04.2026, 12:45–13:45 Uhr. Tatort: Bahnhof Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 14.04.2026 in der Zeit von 12:45 Uhr bis 13:45 Uhr kam es im Bereich Bahnhof in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.1960. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 61 J. Tatzeit: 31.03.2026, 06:48–07:48 Uhr. Tatort: Wohnanschrift Karlsruhe. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 31.03.2026 in der Zeit von 06:48 Uhr bis 07:48 Uhr kam es im Bereich Wohnanschrift in Karlsruhe zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1965. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 34 J. Tatzeit: 21.03.2026, 17:43–17:43 Uhr. Tatort: Einkaufszentrum Karlsruhe. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.03.2026 in der Zeit von 17:43 Uhr bis 17:43 Uhr kam es im Bereich Einkaufszentrum in Karlsruhe zu einem Betrug zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1992. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 29 J. Tatzeit: 30.01.2026, 00:06–01:06 Uhr. Tatort: Supermarkt Esslingen. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: unbekannt.","Am 30.01.2026 in der Zeit von 00:06 Uhr bis 01:06 Uhr kam es im Bereich Supermarkt in Esslingen zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1997. Der Geschädigte erlitt Prellungen. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 66 J. Tatzeit: 19.02.2026, 01:33–02:33 Uhr. Tatort: Bahnhof Stuttgart. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: unbekannt.","Am 19.02.2026 in der Zeit von 01:33 Uhr bis 02:33 Uhr kam es im Bereich Bahnhof in Stuttgart zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1960. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 24 J. Tatzeit: 23.03.2026, 02:22–05:22 Uhr. Tatort: Supermarkt Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 23.03.2026 in der Zeit von 02:22 Uhr bis 05:22 Uhr kam es im Bereich Supermarkt in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2002. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
