case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00416,Diebstahl,Brecheisen,Karlsruhe,1,2025-05-15 02:00:00,1,Laptop,Vodafone,44502,198.201.148.115,1810.33,1,0,13,0.567,2.23,1,0,0,0,niedrig
BW-2025-00417,Diebstahl,Laptop,Stuttgart,1,2025-10-04 13:00:00,0,Desktop PC,Telekom,87337,65.119.123.228,790.59,1,1,9,0.216,1.28,0,1,0,0,niedrig
BW-2025-00418,Betrug,Online-Plattform,Heilbronn,1,2025-09-25 22:00:00,1,Android Smartphone,O2,39269,208.171.72.218,4234.12,2,3,16,0.371,19.2,0,1,1,1,mittel
BW-2025-00419,Cybercrime,Brecheisen,Heilbronn,1,2025-09-28 20:00:00,0,Desktop PC,Telekom,57692,139.142.8.210,3581.77,1,1,18,0.759,14.56,1,1,1,0,mittel
BW-2025-00420,Betrug,Fahrzeug,Mannheim,1,2025-11-01 14:00:00,0,Desktop PC,Vodafone,30869,56.220.117.107,12193.71,4,5,51,1.0,19.59,1,1,0,1,hoch
BW-2025-00421,Einbruchdiebstahl,keines,Freiburg,1,2025-11-29 21:00:00,0,iPhone,Vodafone,40375,27.23.171.68,0.0,1,1,14,0.353,0.0,0,0,0,0,niedrig
BW-2025-00422,Cybercrime,Phishing-Mail,Heidelberg,0,2025-12-20 13:00:00,0,iPhone,Vodafone,57349,110.90.17.242,1992.59,2,3,38,0.639,21.15,1,1,1,1,mittel
BW-2025-00423,Körperverletzung,keines,Stuttgart,1,2025-03-12 11:00:00,0,iPhone,O2,78337,173.49.114.17,2378.61,1,0,10,0.153,4.54,1,1,0,0,niedrig
BW-2025-00424,Cybercrime,Online-Plattform,Mannheim,1,2025-09-07 09:00:00,0,Tablet,1&1,87028,178.65.16.75,0.0,4,0,36,0.622,12.55,1,0,1,0,mittel
BW-2025-00425,Diebstahl,Online-Plattform,Ulm,0,2025-08-29 21:00:00,0,Android Smartphone,1&1,55224,135.162.245.130,12986.19,3,1,42,0.997,26.44,1,1,0,1,hoch
BW-2025-00426,Körperverletzung,Smartphone,Mannheim,1,2025-06-07 00:00:00,1,Tablet,Vodafone,20104,142.184.250.5,0.0,2,1,17,0.32,7.05,1,1,0,1,niedrig
BW-2025-00427,Cybercrime,Fahrzeug,Mannheim,1,2025-09-05 06:00:00,0,Android Smartphone,Vodafone,88908,194.161.38.126,1813.59,2,1,8,0.253,3.71,0,1,1,0,niedrig
BW-2025-00428,Diebstahl,Fahrzeug,Ulm,0,2025-11-25 17:00:00,0,Laptop,Telekom,98503,133.147.152.187,3239.25,1,3,20,0.559,9.59,1,0,0,1,mittel
BW-2025-00429,Körperverletzung,Fahrzeug,Mannheim,1,2025-06-16 08:00:00,0,Tablet,Telekom,15655,43.189.20.34,9035.46,2,3,46,0.97,25.18,0,1,1,1,hoch
BW-2025-00430,Einbruchdiebstahl,Brecheisen,Stuttgart,1,2025-02-08 04:00:00,1,Desktop PC,Vodafone,31802,77.29.77.202,5989.45,2,1,31,0.234,8.72,1,1,1,1,mittel
BW-2025-00431,Einbruchdiebstahl,Messer,Stuttgart,1,2025-05-28 20:00:00,0,Laptop,Telekom,68877,166.69.71.224,13305.27,4,2,49,1.0,25.46,1,1,1,1,hoch
BW-2025-00432,Körperverletzung,keines,Mannheim,1,2025-04-08 10:00:00,0,Android Smartphone,1&1,86368,221.9.56.59,6471.49,4,2,19,0.481,12.3,0,1,0,0,mittel
BW-2025-00433,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-02-16 23:00:00,1,Laptop,1&1,40122,107.210.117.154,234.29,2,0,25,0.583,6.18,1,1,0,1,niedrig
BW-2025-00434,Sachbeschädigung,Brecheisen,Karlsruhe,1,2025-12-23 20:00:00,0,iPhone,Vodafone,76107,186.50.186.248,646.6,2,1,5,0.401,0.62,0,0,1,0,niedrig
BW-2025-00435,Sachbeschädigung,Brecheisen,Karlsruhe,1,2025-01-27 15:00:00,0,Android Smartphone,1&1,79655,139.218.46.215,4883.47,2,0,44,0.303,14.05,1,1,0,1,mittel
BW-2025-00436,Diebstahl,Laptop,Heilbronn,1,2025-10-22 13:00:00,0,Android Smartphone,Telekom,78425,118.177.242.188,590.72,1,0,7,0.107,0.0,1,0,1,0,niedrig
BW-2025-00437,Drogenhandel,Smartphone,Ulm,0,2025-09-18 06:00:00,0,Android Smartphone,1&1,55943,161.203.218.251,9858.5,1,6,36,0.624,18.68,1,1,1,0,hoch
BW-2025-00438,Diebstahl,Messer,Mannheim,1,2025-06-08 17:00:00,0,Laptop,1&1,20986,83.132.42.20,0.0,2,0,11,0.543,5.99,1,1,1,0,niedrig
BW-2025-00439,Sachbeschädigung,Online-Plattform,Heidelberg,0,2025-12-23 17:00:00,0,iPhone,Telekom,25444,144.15.28.220,8687.66,3,0,26,0.794,11.53,0,0,0,1,mittel
BW-2025-00440,Betrug,Messer,Heidelberg,0,2025-09-05 07:00:00,0,Laptop,1&1,23970,50.159.145.171,0.0,2,1,16,0.366,10.09,0,0,0,1,niedrig
BW-2025-00441,Sachbeschädigung,Online-Plattform,Pforzheim,0,2025-09-07 14:00:00,0,Desktop PC,1&1,90200,81.139.34.175,0.0,2,2,19,0.332,3.77,0,1,1,1,niedrig
BW-2025-00442,Sachbeschädigung,Fahrzeug,Ulm,0,2025-05-03 00:00:00,1,Desktop PC,1&1,58524,154.32.197.231,2247.39,1,0,26,0.093,5.11,0,1,0,0,niedrig
BW-2025-00443,Körperverletzung,Online-Plattform,Pforzheim,0,2025-09-29 18:00:00,0,Desktop PC,O2,28096,179.198.194.223,6627.85,2,1,51,0.599,11.88,1,0,0,1,hoch
BW-2025-00444,Diebstahl,Fahrzeug,Heilbronn,1,2025-05-27 09:00:00,0,Android Smartphone,Telekom,76629,113.139.40.218,2513.82,2,2,22,0.49,14.85,1,0,1,1,mittel
BW-2025-00445,Drogenhandel,Smartphone,Mannheim,1,2025-03-04 04:00:00,1,Tablet,Telekom,29048,131.191.70.250,2038.86,1,2,26,0.695,10.82,1,1,1,1,mittel
BW-2025-00446,Sachbeschädigung,Laptop,Karlsruhe,1,2025-09-11 03:00:00,1,Laptop,Vodafone,20490,166.233.80.199,1576.09,2,2,33,0.116,9.95,0,0,0,1,mittel
BW-2025-00447,Betrug,Messer,Ulm,0,2025-02-09 05:00:00,1,Desktop PC,O2,32973,174.234.33.162,3895.22,1,3,25,0.481,12.94,1,1,1,1,mittel
BW-2025-00448,Körperverletzung,keines,Stuttgart,1,2025-05-13 22:00:00,1,Android Smartphone,O2,14405,211.177.144.225,7104.86,1,0,16,1.0,8.56,1,1,1,1,mittel
BW-2025-00449,Raub,Brecheisen,Stuttgart,1,2025-01-01 04:00:00,1,Laptop,Vodafone,30636,33.59.84.129,1210.52,2,0,25,0.23,1.07,1,1,0,0,niedrig
BW-2025-00450,Cybercrime,Messer,Freiburg,1,2025-05-17 17:00:00,0,Tablet,1&1,77861,14.239.15.119,1663.66,2,0,3,0.339,0.0,1,0,0,0,niedrig
BW-2025-00451,Diebstahl,Laptop,Pforzheim,0,2025-08-26 05:00:00,1,Desktop PC,O2,46242,68.238.128.171,2777.78,2,2,27,0.099,3.86,0,0,1,0,niedrig
BW-2025-00452,Raub,keines,Ulm,0,2025-06-28 05:00:00,1,Desktop PC,Telekom,32942,115.57.249.143,1254.68,2,1,12,0.181,4.98,0,1,0,0,niedrig
BW-2025-00453,Diebstahl,Laptop,Pforzheim,0,2025-12-17 09:00:00,0,Laptop,Telekom,43776,148.180.9.74,4389.74,4,5,20,0.856,9.34,1,0,0,1,hoch
BW-2025-00454,Cybercrime,keines,Ulm,0,2025-06-16 01:00:00,1,Desktop PC,1&1,54520,209.141.164.178,5653.59,2,0,16,0.392,15.39,1,0,1,0,mittel
BW-2025-00455,Körperverletzung,keines,Stuttgart,1,2025-06-26 00:00:00,1,Tablet,Telekom,18854,108.246.223.190,6325.55,1,1,15,0.491,11.63,1,1,0,0,mittel
BW-2025-00456,Raub,Fahrzeug,Freiburg,1,2025-12-19 14:00:00,0,Tablet,O2,80208,13.125.56.8,0.0,2,0,20,0.454,6.31,0,1,0,1,niedrig
BW-2025-00457,Cybercrime,Fahrzeug,Pforzheim,0,2025-08-22 11:00:00,0,iPhone,1&1,19965,152.247.22.71,1045.61,1,1,19,0.424,5.43,0,1,0,0,niedrig
BW-2025-00458,Einbruchdiebstahl,keines,Freiburg,1,2025-07-03 16:00:00,0,Laptop,Vodafone,33957,202.4.24.169,4066.05,2,1,20,0.37,8.03,0,0,0,0,niedrig
BW-2025-00459,Raub,keines,Heidelberg,0,2025-07-01 04:00:00,1,Android Smartphone,Vodafone,37102,69.173.88.64,1821.59,1,0,30,0.334,10.35,0,0,0,1,niedrig
BW-2025-00460,Raub,Fahrzeug,Freiburg,1,2025-03-23 20:00:00,0,Android Smartphone,Telekom,20287,184.2.5.245,0.0,2,2,4,0.476,6.08,1,0,0,1,niedrig
BW-2025-00461,Körperverletzung,Smartphone,Stuttgart,1,2025-08-04 07:00:00,0,Tablet,O2,74532,158.19.179.167,10231.12,2,2,32,0.879,17.56,1,0,1,1,hoch
BW-2025-00462,Cybercrime,keines,Mannheim,1,2025-09-29 14:00:00,0,Desktop PC,O2,39110,203.11.25.222,13329.14,2,2,55,0.835,10.07,1,1,0,0,hoch
BW-2025-00463,Einbruchdiebstahl,Smartphone,Ulm,0,2025-12-10 00:00:00,1,Tablet,Telekom,55519,111.202.161.199,4123.87,3,0,28,0.555,14.43,0,1,1,1,mittel
BW-2025-00464,Einbruchdiebstahl,keines,Karlsruhe,1,2025-08-04 11:00:00,0,Desktop PC,1&1,11103,14.6.162.88,0.0,1,3,26,0.131,0.97,0,0,1,0,mittel
BW-2025-00465,Raub,Messer,Karlsruhe,1,2025-06-27 06:00:00,0,Laptop,O2,34530,151.110.166.173,9883.92,1,3,39,0.739,20.36,1,1,1,1,hoch
BW-2025-00466,Cybercrime,Fahrzeug,Pforzheim,0,2025-09-07 19:00:00,0,Tablet,O2,34105,138.175.100.88,3252.0,2,1,43,0.498,13.97,1,0,0,0,mittel
BW-2025-00467,Sachbeschädigung,Fahrzeug,Ulm,0,2025-10-01 11:00:00,0,Laptop,O2,46651,126.98.249.183,1174.24,1,1,32,0.482,15.2,0,0,0,0,mittel
BW-2025-00468,Einbruchdiebstahl,Brecheisen,Heidelberg,0,2025-06-10 23:00:00,1,iPhone,O2,82789,121.165.227.65,1165.44,1,0,14,0.393,4.34,0,1,1,1,niedrig
BW-2025-00469,Sachbeschädigung,Fahrzeug,Mannheim,1,2025-01-07 15:00:00,0,Android Smartphone,1&1,33148,118.232.199.86,2157.59,1,0,16,0.359,9.96,0,0,0,0,niedrig
BW-2025-00470,Körperverletzung,Brecheisen,Freiburg,1,2025-06-21 07:00:00,0,Tablet,O2,83680,156.93.154.99,4119.47,4,0,34,0.522,17.0,1,0,1,1,mittel
BW-2025-00471,Betrug,Messer,Karlsruhe,1,2025-05-28 02:00:00,1,Android Smartphone,Telekom,43330,132.254.124.204,4827.44,1,1,53,0.656,10.89,1,1,1,0,mittel
BW-2025-00472,Diebstahl,keines,Freiburg,1,2025-09-03 23:00:00,1,Laptop,O2,83446,153.183.195.6,5676.87,3,0,25,0.604,3.72,1,0,1,0,mittel
BW-2025-00473,Cybercrime,Phishing-Mail,Stuttgart,1,2025-08-28 16:00:00,0,Tablet,Telekom,99074,166.7.7.229,4269.88,3,2,37,1.0,38.32,1,1,1,1,hoch
BW-2025-00474,Raub,Brecheisen,Pforzheim,0,2025-12-15 11:00:00,0,Laptop,O2,73896,209.85.165.151,149.82,2,0,33,0.673,5.53,1,1,0,1,mittel
BW-2025-00475,Körperverletzung,Laptop,Ulm,0,2025-11-13 14:00:00,0,Desktop PC,O2,92799,48.20.199.206,2464.07,3,2,23,0.396,19.66,0,1,1,1,mittel
BW-2025-00476,Einbruchdiebstahl,Phishing-Mail,Ulm,0,2025-02-18 16:00:00,0,Desktop PC,1&1,20369,52.120.204.115,213.51,1,0,14,0.232,2.98,0,1,1,0,niedrig
BW-2025-00477,Drogenhandel,Fahrzeug,Freiburg,1,2025-07-02 14:00:00,0,Laptop,O2,89349,176.7.104.151,39.92,1,0,12,0.466,7.71,0,0,0,0,niedrig
BW-2025-00478,Sachbeschädigung,Online-Plattform,Heilbronn,1,2025-10-10 14:00:00,0,Laptop,1&1,31930,58.19.42.109,5667.86,4,4,51,0.97,32.69,0,0,1,1,hoch
BW-2025-00479,Betrug,Brecheisen,Heidelberg,0,2025-05-24 18:00:00,0,Laptop,Telekom,31877,112.164.199.155,4414.77,3,3,36,0.535,4.85,1,0,1,0,mittel
BW-2025-00480,Diebstahl,Laptop,Karlsruhe,1,2025-01-18 23:00:00,1,Tablet,Telekom,62037,145.35.188.116,3774.04,2,2,15,0.571,7.93,0,1,0,0,niedrig
BW-2025-00481,Diebstahl,Laptop,Pforzheim,0,2025-02-27 13:00:00,0,Desktop PC,Vodafone,95830,110.204.246.4,0.0,3,2,23,0.648,7.26,1,1,0,0,mittel
BW-2025-00482,Cybercrime,Fahrzeug,Heidelberg,0,2025-03-28 07:00:00,0,Laptop,1&1,27206,145.216.149.229,2470.54,1,0,14,0.441,2.73,1,0,1,1,niedrig
BW-2025-00483,Einbruchdiebstahl,Smartphone,Stuttgart,1,2025-11-22 01:00:00,1,Laptop,O2,71235,149.99.185.60,0.0,1,0,11,0.536,1.25,0,0,1,0,niedrig
BW-2025-00484,Cybercrime,keines,Mannheim,1,2025-11-08 16:00:00,0,Desktop PC,Vodafone,92712,202.184.171.185,0.0,1,2,31,0.106,2.81,1,1,0,1,mittel
BW-2025-00485,Sachbeschädigung,Online-Plattform,Freiburg,1,2025-03-03 03:00:00,1,Tablet,Vodafone,67915,89.208.115.13,5717.7,2,1,51,0.13,14.1,1,0,0,0,mittel
BW-2025-00486,Drogenhandel,Messer,Pforzheim,0,2025-01-08 04:00:00,1,Android Smartphone,O2,10012,144.248.13.155,5041.82,3,0,49,1.0,2.43,1,1,1,1,hoch
BW-2025-00487,Einbruchdiebstahl,Phishing-Mail,Pforzheim,0,2025-12-02 19:00:00,0,Tablet,Telekom,72530,87.179.70.99,1266.32,2,0,4,0.539,5.95,0,0,0,1,niedrig
BW-2025-00488,Betrug,Messer,Pforzheim,0,2025-01-05 22:00:00,1,Desktop PC,Vodafone,81855,106.167.32.18,15192.45,4,0,36,0.755,31.45,0,1,1,0,hoch
BW-2025-00489,Raub,Messer,Ulm,0,2025-04-22 11:00:00,0,Tablet,Vodafone,94671,110.196.231.109,3823.85,1,1,25,0.056,0.0,1,0,1,1,mittel
BW-2025-00490,Sachbeschädigung,Fahrzeug,Pforzheim,0,2025-06-13 12:00:00,0,iPhone,1&1,77713,206.184.200.15,4727.67,3,3,30,0.73,7.18,1,0,0,1,mittel
BW-2025-00491,Cybercrime,Online-Plattform,Pforzheim,0,2025-02-16 17:00:00,0,Tablet,Vodafone,33908,45.249.202.254,1235.84,1,1,16,0.621,1.92,1,1,0,0,niedrig
BW-2025-00492,Cybercrime,Laptop,Heilbronn,1,2025-07-05 18:00:00,0,Desktop PC,1&1,91625,136.243.115.120,1839.49,1,3,24,0.698,10.78,0,0,1,1,mittel
BW-2025-00493,Raub,Phishing-Mail,Stuttgart,1,2025-01-16 02:00:00,1,Android Smartphone,Telekom,34371,37.46.152.100,0.0,1,1,15,0.579,11.36,1,1,1,0,mittel
BW-2025-00494,Cybercrime,Online-Plattform,Mannheim,1,2025-06-08 22:00:00,1,Tablet,Telekom,21822,49.147.52.239,675.35,1,0,19,0.07,4.8,1,0,1,0,niedrig
BW-2025-00495,Betrug,keines,Heidelberg,0,2025-08-01 16:00:00,0,Laptop,1&1,75325,106.19.225.11,1320.95,1,1,6,0.522,13.3,1,0,0,0,niedrig
BW-2025-00496,Körperverletzung,Smartphone,Freiburg,1,2025-02-08 06:00:00,0,iPhone,Vodafone,44931,209.145.48.105,0.0,2,4,25,0.567,25.76,1,0,1,1,hoch
BW-2025-00497,Sachbeschädigung,Laptop,Heilbronn,1,2025-06-20 17:00:00,0,Android Smartphone,Vodafone,60014,14.58.196.214,3824.58,3,0,33,0.6,10.47,0,1,1,0,mittel
BW-2025-00498,Diebstahl,Fahrzeug,Ulm,0,2025-01-23 21:00:00,0,Tablet,Vodafone,36106,128.249.66.48,0.0,1,1,14,0.097,3.46,0,1,1,0,niedrig
BW-2025-00499,Diebstahl,Fahrzeug,Heilbronn,1,2025-08-09 13:00:00,0,Tablet,O2,30789,172.16.232.135,10337.11,2,3,43,0.902,13.8,1,1,1,1,hoch
BW-2025-00500,Betrug,Laptop,Pforzheim,0,2025-05-16 15:00:00,0,Tablet,O2,57241,24.85.155.100,1379.52,1,2,19,0.427,4.16,0,1,1,1,niedrig
BW-2025-00501,Raub,Laptop,Heidelberg,0,2025-01-11 06:00:00,0,Tablet,O2,31936,214.93.43.89,7081.47,1,0,21,0.435,13.22,1,1,1,1,mittel
BW-2025-00502,Cybercrime,Laptop,Ulm,0,2025-01-29 16:00:00,0,Android Smartphone,Telekom,86162,211.145.213.93,12652.46,2,3,43,0.703,30.96,1,1,1,0,hoch
BW-2025-00503,Körperverletzung,Brecheisen,Freiburg,1,2025-04-18 15:00:00,0,iPhone,Vodafone,75525,34.102.23.149,4313.94,2,2,19,0.316,10.05,1,0,1,1,mittel
BW-2025-00504,Drogenhandel,Smartphone,Stuttgart,1,2025-03-15 07:00:00,0,Laptop,Vodafone,26492,135.227.69.99,142.29,3,0,8,0.147,5.24,0,0,1,0,niedrig
BW-2025-00505,Raub,Phishing-Mail,Freiburg,1,2025-01-15 13:00:00,0,Tablet,Vodafone,59514,102.176.221.118,316.04,2,1,28,0.594,7.32,0,0,1,1,mittel
BW-2025-00506,Einbruchdiebstahl,Online-Plattform,Stuttgart,1,2025-07-21 04:00:00,1,Tablet,1&1,81137,189.113.17.91,2577.65,2,2,25,0.838,4.66,0,1,1,0,mittel
BW-2025-00507,Körperverletzung,Fahrzeug,Mannheim,1,2025-08-09 23:00:00,1,Desktop PC,O2,71393,81.123.169.229,0.0,5,2,36,0.782,6.96,1,0,1,1,mittel
BW-2025-00508,Einbruchdiebstahl,Laptop,Mannheim,1,2025-06-29 18:00:00,0,Tablet,O2,80989,104.251.25.34,3061.76,2,2,19,0.678,10.18,0,0,1,0,mittel
BW-2025-00509,Körperverletzung,Smartphone,Ulm,0,2025-09-06 13:00:00,0,Android Smartphone,Telekom,91290,72.33.29.175,0.0,2,1,11,0.446,11.34,1,0,0,0,niedrig
BW-2025-00510,Drogenhandel,Laptop,Ulm,0,2025-04-16 05:00:00,1,Android Smartphone,1&1,90352,83.123.37.215,17955.76,3,3,68,0.682,21.68,0,1,1,0,hoch
BW-2025-00511,Drogenhandel,Messer,Freiburg,1,2025-12-24 04:00:00,1,iPhone,Telekom,96362,28.17.238.41,2947.59,1,3,21,0.252,1.3,0,0,0,0,niedrig
BW-2025-00512,Betrug,Brecheisen,Mannheim,1,2025-03-15 01:00:00,1,iPhone,Vodafone,73618,60.13.201.209,5029.98,1,1,32,0.608,5.41,0,0,1,0,mittel
BW-2025-00513,Diebstahl,Smartphone,Ulm,0,2025-02-03 12:00:00,0,Tablet,O2,58018,67.129.73.220,6423.52,1,2,35,0.808,25.53,0,0,0,0,mittel
BW-2025-00514,Diebstahl,Smartphone,Heidelberg,0,2025-11-16 12:00:00,0,Tablet,Telekom,93744,26.138.12.44,1382.8,1,1,35,0.895,34.32,1,0,0,1,hoch
BW-2025-00515,Drogenhandel,Messer,Freiburg,1,2025-12-28 03:00:00,1,iPhone,O2,15328,198.251.27.113,4998.94,1,2,41,0.473,0.0,0,1,1,1,mittel
BW-2025-00516,Diebstahl,Online-Plattform,Karlsruhe,1,2025-03-11 02:00:00,1,Android Smartphone,Telekom,40279,147.26.240.79,5411.2,1,3,12,0.481,15.84,1,1,1,1,mittel
BW-2025-00517,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-05-03 03:00:00,1,Desktop PC,Vodafone,83193,202.203.51.136,303.78,1,0,12,0.078,3.12,1,0,0,0,niedrig
BW-2025-00518,Sachbeschädigung,Laptop,Freiburg,1,2025-03-13 01:00:00,1,Tablet,1&1,31864,213.222.195.121,2501.04,1,2,2,0.224,0.0,0,0,0,1,niedrig
BW-2025-00519,Einbruchdiebstahl,Messer,Freiburg,1,2025-08-29 12:00:00,0,Android Smartphone,1&1,51307,151.210.33.111,4842.44,1,2,23,0.447,5.19,0,1,0,0,mittel
BW-2025-00520,Drogenhandel,Phishing-Mail,Ulm,0,2025-06-14 07:00:00,0,Tablet,O2,83812,150.174.41.94,6437.66,4,3,19,0.627,18.05,0,1,1,1,hoch
BW-2025-00521,Raub,Messer,Pforzheim,0,2025-11-02 11:00:00,0,Laptop,1&1,62047,11.12.210.26,7687.15,3,1,31,0.584,16.97,0,0,1,0,mittel
BW-2025-00522,Betrug,Online-Plattform,Stuttgart,1,2025-07-26 01:00:00,1,Desktop PC,Vodafone,10860,87.226.175.162,0.0,1,1,15,0.183,3.24,0,1,1,0,niedrig
BW-2025-00523,Raub,Fahrzeug,Freiburg,1,2025-12-16 00:00:00,1,iPhone,O2,82918,157.23.79.176,0.0,2,0,9,0.33,9.77,0,0,1,1,niedrig
BW-2025-00524,Einbruchdiebstahl,Laptop,Stuttgart,1,2025-04-17 13:00:00,0,Tablet,O2,28141,78.214.67.237,7293.33,5,5,54,0.514,30.24,1,1,0,0,hoch
BW-2025-00525,Drogenhandel,Fahrzeug,Heidelberg,0,2025-03-04 17:00:00,0,Laptop,O2,84774,113.89.45.131,3122.12,3,0,12,0.284,0.0,1,0,1,1,mittel
BW-2025-00526,Raub,Laptop,Freiburg,1,2025-11-30 07:00:00,0,Tablet,Vodafone,85527,220.203.192.146,1323.43,1,0,23,0.084,5.83,1,0,1,1,niedrig
BW-2025-00527,Diebstahl,Online-Plattform,Stuttgart,1,2025-02-23 13:00:00,0,Desktop PC,1&1,17329,208.89.205.15,2873.6,1,0,31,0.312,7.62,1,1,1,0,mittel
BW-2025-00528,Drogenhandel,Phishing-Mail,Ulm,0,2025-06-04 18:00:00,0,Tablet,Telekom,95561,165.48.112.150,0.0,2,1,10,0.256,0.94,1,0,0,0,niedrig
BW-2025-00529,Betrug,Messer,Stuttgart,1,2025-08-06 23:00:00,1,Laptop,Telekom,80769,155.158.33.186,5690.43,2,3,16,0.735,9.45,0,0,1,1,mittel
BW-2025-00530,Einbruchdiebstahl,Phishing-Mail,Heidelberg,0,2025-09-26 04:00:00,1,Android Smartphone,Telekom,68407,203.186.34.164,274.56,1,0,4,0.493,5.67,0,0,1,0,niedrig
BW-2025-00531,Diebstahl,Fahrzeug,Ulm,0,2025-04-12 01:00:00,1,Laptop,1&1,27326,97.15.30.45,4398.84,1,1,16,0.593,14.6,1,1,1,0,mittel
BW-2025-00532,Diebstahl,keines,Stuttgart,1,2025-06-29 05:00:00,1,Desktop PC,1&1,21151,113.5.222.60,8498.1,3,0,45,0.328,15.86,1,0,1,0,mittel
BW-2025-00533,Sachbeschädigung,Brecheisen,Mannheim,1,2025-11-30 01:00:00,1,Tablet,Vodafone,61815,177.249.192.225,2879.38,1,2,27,0.522,1.67,1,1,0,0,niedrig
BW-2025-00534,Raub,Fahrzeug,Heidelberg,0,2025-10-21 14:00:00,0,iPhone,O2,52390,186.74.252.221,561.39,2,0,13,0.645,3.27,1,0,0,0,niedrig
BW-2025-00535,Diebstahl,Laptop,Ulm,0,2025-08-26 18:00:00,0,Tablet,O2,34967,93.27.232.194,3450.51,2,3,32,0.408,7.69,0,0,0,0,mittel
BW-2025-00536,Drogenhandel,Smartphone,Pforzheim,0,2025-10-29 21:00:00,0,Android Smartphone,O2,91681,48.84.92.26,1717.03,1,0,24,0.0,10.33,1,1,0,0,niedrig
BW-2025-00537,Körperverletzung,Smartphone,Heidelberg,0,2025-04-17 11:00:00,0,Android Smartphone,O2,21247,39.196.100.237,2483.33,1,4,2,0.505,9.15,0,1,0,1,mittel
BW-2025-00538,Betrug,Fahrzeug,Mannheim,1,2025-08-23 08:00:00,0,Laptop,Telekom,24585,89.28.55.98,13379.89,1,0,51,0.658,13.78,1,1,1,1,hoch
BW-2025-00539,Körperverletzung,keines,Stuttgart,1,2025-05-25 15:00:00,0,Laptop,Vodafone,36712,150.226.117.22,6559.83,1,1,36,0.554,1.66,0,0,1,0,mittel
BW-2025-00540,Cybercrime,keines,Mannheim,1,2025-12-26 15:00:00,0,iPhone,1&1,15699,76.101.150.76,9490.49,5,5,44,0.776,27.29,1,1,1,1,hoch
BW-2025-00541,Einbruchdiebstahl,Smartphone,Pforzheim,0,2025-02-06 05:00:00,1,Android Smartphone,O2,70943,178.158.54.38,1202.58,4,2,32,0.452,17.97,0,0,0,0,mittel
BW-2025-00542,Betrug,Laptop,Ulm,0,2025-03-15 15:00:00,0,Laptop,O2,12500,85.224.253.122,1123.71,1,2,0,0.0,4.84,0,1,1,1,niedrig
BW-2025-00543,Sachbeschädigung,Fahrzeug,Ulm,0,2025-08-04 08:00:00,0,Desktop PC,Telekom,73525,163.219.247.50,2840.66,1,3,28,0.307,9.95,1,0,1,1,mittel
BW-2025-00544,Diebstahl,Brecheisen,Heidelberg,0,2025-01-15 16:00:00,0,Desktop PC,1&1,15210,74.85.23.64,1208.36,1,0,30,0.534,10.57,0,1,0,0,niedrig
BW-2025-00545,Cybercrime,Phishing-Mail,Heilbronn,1,2025-01-13 13:00:00,0,Tablet,Vodafone,55453,186.47.7.115,1669.35,2,1,27,0.25,2.98,0,1,1,0,niedrig
BW-2025-00546,Drogenhandel,Phishing-Mail,Pforzheim,0,2025-02-12 07:00:00,0,Android Smartphone,O2,92023,76.247.70.81,6312.33,1,1,32,0.495,10.68,1,0,1,0,mittel
BW-2025-00547,Sachbeschädigung,Smartphone,Pforzheim,0,2025-08-22 07:00:00,0,Android Smartphone,Vodafone,61491,179.44.174.24,10065.47,4,5,45,0.895,43.2,0,1,1,0,hoch
BW-2025-00548,Einbruchdiebstahl,Laptop,Ulm,0,2025-10-12 21:00:00,0,Desktop PC,Vodafone,41504,157.169.122.205,586.81,1,0,7,0.137,3.66,0,1,0,0,niedrig
BW-2025-00549,Einbruchdiebstahl,Messer,Pforzheim,0,2025-11-03 15:00:00,0,Desktop PC,O2,81071,44.187.209.131,1408.56,1,2,17,0.217,7.46,1,1,1,0,niedrig
BW-2025-00550,Raub,Brecheisen,Heidelberg,0,2025-12-24 14:00:00,0,Android Smartphone,O2,27727,121.24.177.132,3701.66,1,1,21,0.249,0.0,0,0,1,0,niedrig
BW-2025-00551,Einbruchdiebstahl,Brecheisen,Freiburg,1,2025-05-06 16:00:00,0,iPhone,Telekom,51628,48.64.251.254,6897.97,2,3,39,0.375,5.17,1,1,1,1,mittel
BW-2025-00552,Betrug,Phishing-Mail,Ulm,0,2025-10-30 10:00:00,0,Tablet,O2,93472,200.3.211.59,1134.27,1,2,2,0.352,9.54,1,0,1,0,niedrig
BW-2025-00553,Cybercrime,Brecheisen,Heidelberg,0,2025-05-07 02:00:00,1,iPhone,Vodafone,13433,206.47.194.27,2381.57,1,2,56,0.286,10.12,0,1,1,1,mittel
BW-2025-00554,Cybercrime,Fahrzeug,Heidelberg,0,2025-09-03 06:00:00,0,Android Smartphone,Telekom,20417,187.42.6.238,1122.04,1,1,22,0.251,17.53,1,0,1,1,mittel
