case_id,deliktart,tatmittel,tatort_stadt,tatort_urban,tatzeit,tatzeit_nacht,geraet_typ,mobilfunk_provider,cell_id,ip_adresse,schadenshoehe_eur,anzahl_verdaechtige,vorstrafen_bekannt,kommunikation_events,netzwerk_score,vorplanungszeit_h,digitale_spuren,gps_daten_vorhanden,video_cctv,osint_hinweise,risiko_klasse
BW-2025-00415,Drogenhandel,Phishing-Mail,Pforzheim,0,2025-03-03 21:00:00,0,Tablet,Telekom,48005,176.213.187.249,10233.04,1,4,51,0.718,27.45,1,1,0,1,hoch
BW-2025-00416,Raub,Brecheisen,Stuttgart,1,2025-07-24 00:00:00,1,Tablet,Vodafone,21123,172.254.155.198,1756.84,1,0,11,0.229,3.7,1,0,1,1,niedrig
BW-2025-00417,Körperverletzung,Fahrzeug,Mannheim,1,2025-01-18 07:00:00,0,iPhone,Vodafone,80851,175.182.92.250,859.08,2,1,10,0.125,0.1,0,1,1,0,niedrig
BW-2025-00418,Cybercrime,keines,Heilbronn,1,2025-08-20 14:00:00,0,iPhone,Telekom,25491,65.48.138.96,1935.63,1,0,18,0.347,5.54,0,1,0,1,mittel
BW-2025-00419,Körperverletzung,Brecheisen,Heidelberg,0,2025-04-07 15:00:00,0,iPhone,Telekom,41808,190.136.48.10,1652.56,1,1,29,0.6,9.86,1,0,1,0,mittel
BW-2025-00420,Einbruchdiebstahl,Smartphone,Mannheim,1,2025-03-08 10:00:00,0,iPhone,O2,24965,138.68.203.202,8843.98,3,5,63,0.765,43.08,1,0,0,0,hoch
BW-2025-00421,Raub,Laptop,Heidelberg,0,2025-10-02 10:00:00,0,Tablet,O2,37948,206.164.112.79,1129.33,3,0,5,0.249,4.67,1,0,0,1,niedrig
BW-2025-00422,Betrug,Brecheisen,Freiburg,1,2025-07-06 23:00:00,1,iPhone,Telekom,82536,53.61.215.105,3531.93,2,1,31,0.572,12.28,0,1,0,1,mittel
BW-2025-00423,Körperverletzung,Fahrzeug,Stuttgart,1,2025-09-14 18:00:00,0,Android Smartphone,Telekom,10832,12.217.110.150,1416.62,1,1,17,0.289,3.44,0,0,1,0,niedrig
BW-2025-00424,Einbruchdiebstahl,Laptop,Pforzheim,0,2025-03-28 15:00:00,0,Tablet,1&1,64005,72.63.187.236,3420.95,3,4,23,0.513,9.13,0,0,1,1,mittel
BW-2025-00425,Einbruchdiebstahl,Smartphone,Mannheim,1,2025-07-25 14:00:00,0,Tablet,Telekom,35153,41.20.254.4,7552.96,4,1,59,0.859,10.59,1,1,0,0,hoch
BW-2025-00426,Diebstahl,Phishing-Mail,Heidelberg,0,2025-07-08 16:00:00,0,Tablet,Vodafone,99816,132.115.30.168,261.77,1,0,10,0.217,2.71,0,0,0,0,niedrig
BW-2025-00427,Körperverletzung,Brecheisen,Mannheim,1,2025-09-06 14:00:00,0,iPhone,Telekom,53816,168.231.223.123,435.98,1,0,17,0.397,1.16,1,0,1,1,niedrig
BW-2025-00428,Körperverletzung,Smartphone,Karlsruhe,1,2025-04-18 21:00:00,0,iPhone,Vodafone,40841,195.173.223.84,1873.79,2,3,34,0.318,7.2,0,1,0,0,mittel
BW-2025-00429,Körperverletzung,Phishing-Mail,Ulm,0,2025-06-07 01:00:00,1,Android Smartphone,O2,41079,199.221.11.72,8267.22,4,4,44,0.619,32.08,0,1,0,0,hoch
BW-2025-00430,Sachbeschädigung,Fahrzeug,Ulm,0,2025-11-18 12:00:00,0,Android Smartphone,Telekom,38333,167.3.214.92,5153.15,1,1,34,0.356,11.05,1,0,1,0,mittel
BW-2025-00431,Körperverletzung,Brecheisen,Ulm,0,2025-11-09 11:00:00,0,Laptop,Vodafone,54025,43.144.243.94,14613.48,4,1,57,0.756,16.03,0,1,1,0,hoch
BW-2025-00432,Betrug,Smartphone,Pforzheim,0,2025-11-14 19:00:00,0,Android Smartphone,Telekom,38816,86.143.180.117,3958.9,1,3,24,0.423,7.98,1,1,0,1,mittel
BW-2025-00433,Einbruchdiebstahl,Brecheisen,Heidelberg,0,2025-12-23 04:00:00,1,iPhone,1&1,46591,14.182.134.87,316.97,2,0,13,0.172,1.07,1,0,1,1,niedrig
BW-2025-00434,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-06-01 19:00:00,0,Laptop,1&1,15250,131.124.176.211,1310.39,1,0,19,0.267,2.92,0,0,1,0,niedrig
BW-2025-00435,Betrug,Messer,Ulm,0,2025-11-05 20:00:00,0,Tablet,Telekom,63296,66.207.69.246,2751.34,1,2,20,0.513,10.64,1,0,0,0,mittel
BW-2025-00436,Einbruchdiebstahl,Phishing-Mail,Pforzheim,0,2025-01-11 20:00:00,0,Android Smartphone,Telekom,84760,202.78.46.70,312.19,2,0,16,0.239,1.39,1,1,0,1,niedrig
BW-2025-00437,Betrug,keines,Heilbronn,1,2025-05-07 06:00:00,0,Android Smartphone,1&1,60446,187.213.8.169,13157.58,3,1,44,0.911,38.91,1,1,0,0,hoch
BW-2025-00438,Drogenhandel,Smartphone,Pforzheim,0,2025-05-22 09:00:00,0,Tablet,O2,16758,39.104.77.176,230.35,2,0,5,0.239,1.32,0,1,0,1,niedrig
BW-2025-00439,Sachbeschädigung,Phishing-Mail,Heilbronn,1,2025-09-07 13:00:00,0,Desktop PC,Telekom,28141,96.189.243.158,4403.09,2,4,28,0.655,6.9,1,0,0,0,mittel
BW-2025-00440,Raub,Laptop,Heilbronn,1,2025-06-03 21:00:00,0,Desktop PC,Vodafone,46325,24.241.23.42,1001.03,1,0,10,0.312,4.84,1,1,1,1,niedrig
BW-2025-00441,Diebstahl,Phishing-Mail,Freiburg,1,2025-12-09 07:00:00,0,Tablet,1&1,91389,105.62.206.96,2269.68,1,0,17,0.139,0.11,0,1,1,1,niedrig
BW-2025-00442,Diebstahl,Fahrzeug,Heilbronn,1,2025-09-24 16:00:00,0,iPhone,Telekom,31596,81.164.46.225,1528.88,1,0,19,0.124,1.56,0,1,0,0,niedrig
BW-2025-00443,Diebstahl,Brecheisen,Heilbronn,1,2025-12-22 10:00:00,0,Android Smartphone,Vodafone,72115,99.193.88.226,9958.36,3,1,64,0.975,25.76,0,1,1,0,hoch
BW-2025-00444,Sachbeschädigung,keines,Stuttgart,1,2025-02-12 23:00:00,1,Laptop,Vodafone,85851,98.193.63.126,521.45,1,0,33,0.477,11.49,0,0,1,1,mittel
BW-2025-00445,Drogenhandel,keines,Heilbronn,1,2025-04-01 01:00:00,1,Tablet,O2,73470,106.52.253.108,968.97,1,3,19,0.553,8.63,1,0,1,0,mittel
BW-2025-00446,Cybercrime,Smartphone,Mannheim,1,2025-11-08 05:00:00,1,Laptop,O2,32984,192.70.197.192,2548.45,1,3,25,0.633,7.35,0,0,1,0,mittel
BW-2025-00447,Einbruchdiebstahl,Brecheisen,Heidelberg,0,2025-08-05 03:00:00,1,iPhone,Telekom,34182,63.133.15.205,3303.08,2,0,23,0.328,9.66,0,1,1,1,mittel
BW-2025-00448,Betrug,Phishing-Mail,Freiburg,1,2025-11-03 03:00:00,1,Android Smartphone,O2,63026,138.217.201.111,4125.43,2,1,32,0.567,13.05,0,1,0,0,mittel
BW-2025-00449,Einbruchdiebstahl,keines,Freiburg,1,2025-12-13 09:00:00,0,Android Smartphone,Telekom,85199,181.185.39.141,1113.85,2,1,10,0.306,4.55,1,1,1,1,niedrig
BW-2025-00450,Einbruchdiebstahl,keines,Freiburg,1,2025-01-28 08:00:00,0,iPhone,1&1,62642,169.21.235.204,1063.2,1,1,5,0.183,4.61,0,0,1,0,niedrig
BW-2025-00451,Raub,keines,Freiburg,1,2025-02-07 13:00:00,0,iPhone,O2,12955,32.102.31.235,1853.29,2,0,10,0.311,0.33,0,0,1,0,niedrig
BW-2025-00452,Körperverletzung,Laptop,Ulm,0,2025-08-05 22:00:00,1,Android Smartphone,1&1,66051,105.160.17.205,898.59,1,1,18,0.298,1.06,0,1,1,0,niedrig
BW-2025-00453,Sachbeschädigung,Phishing-Mail,Stuttgart,1,2025-08-28 20:00:00,0,Laptop,O2,68224,200.212.193.242,11518.12,2,3,46,0.849,46.99,1,1,0,0,hoch
BW-2025-00454,Sachbeschädigung,keines,Pforzheim,0,2025-10-10 18:00:00,0,Android Smartphone,1&1,49745,132.128.62.250,4788.74,2,0,34,0.439,8.22,0,0,0,0,mittel
BW-2025-00455,Drogenhandel,Laptop,Ulm,0,2025-10-07 12:00:00,0,iPhone,Telekom,84437,204.87.167.97,5455.24,1,2,16,0.328,5.53,1,1,0,1,mittel
BW-2025-00456,Einbruchdiebstahl,Fahrzeug,Mannheim,1,2025-12-01 21:00:00,0,Tablet,O2,83306,200.103.52.88,693.94,1,0,14,0.122,2.19,0,1,1,1,niedrig
BW-2025-00457,Körperverletzung,Fahrzeug,Stuttgart,1,2025-06-29 07:00:00,0,iPhone,Vodafone,64677,56.235.87.249,1000.21,1,0,12,0.232,1.39,1,1,0,1,niedrig
BW-2025-00458,Körperverletzung,Fahrzeug,Stuttgart,1,2025-12-03 14:00:00,0,iPhone,O2,43804,171.196.89.66,432.38,2,0,18,0.106,4.13,0,1,1,1,niedrig
BW-2025-00459,Körperverletzung,Laptop,Freiburg,1,2025-06-27 04:00:00,1,Desktop PC,Telekom,70429,188.122.255.109,0.0,1,0,8,0.163,4.05,0,0,0,1,niedrig
BW-2025-00460,Einbruchdiebstahl,Phishing-Mail,Mannheim,1,2025-09-04 13:00:00,0,iPhone,O2,48228,146.148.172.126,552.2,1,1,11,0.13,4.15,1,1,0,1,niedrig
BW-2025-00461,Diebstahl,Fahrzeug,Mannheim,1,2025-08-09 05:00:00,1,iPhone,Vodafone,22561,147.207.197.61,12404.28,5,3,53,0.85,20.4,1,1,1,1,hoch
BW-2025-00462,Drogenhandel,Brecheisen,Stuttgart,1,2025-09-12 15:00:00,0,Android Smartphone,O2,23424,66.198.188.93,5613.42,3,3,63,0.783,37.55,1,1,1,0,hoch
BW-2025-00463,Einbruchdiebstahl,Fahrzeug,Heidelberg,0,2025-10-12 21:00:00,0,Desktop PC,Telekom,12277,133.193.180.249,5748.84,2,2,21,0.525,12.18,1,0,0,0,mittel
BW-2025-00464,Drogenhandel,Online-Plattform,Freiburg,1,2025-12-24 02:00:00,1,Android Smartphone,1&1,25544,67.236.113.170,0.0,3,3,17,0.62,4.48,1,0,1,0,mittel
BW-2025-00465,Einbruchdiebstahl,Brecheisen,Heidelberg,0,2025-05-24 06:00:00,0,Laptop,Vodafone,20188,15.208.127.41,6144.44,5,8,68,0.973,38.18,0,0,1,0,hoch
BW-2025-00466,Körperverletzung,Messer,Stuttgart,1,2025-01-23 09:00:00,0,Android Smartphone,Telekom,15672,27.245.150.81,1995.4,1,1,17,0.387,5.19,0,1,0,1,mittel
BW-2025-00467,Cybercrime,Smartphone,Karlsruhe,1,2025-05-17 13:00:00,0,iPhone,Vodafone,29078,202.6.213.32,2177.6,2,3,28,0.401,14.27,0,1,0,0,mittel
BW-2025-00468,Cybercrime,Phishing-Mail,Freiburg,1,2025-12-11 16:00:00,0,Android Smartphone,Vodafone,35106,83.39.196.64,617.12,2,1,9,0.153,3.36,0,0,0,0,niedrig
BW-2025-00469,Einbruchdiebstahl,Smartphone,Karlsruhe,1,2025-09-08 04:00:00,1,Android Smartphone,1&1,56507,108.46.115.199,390.57,1,1,10,0.326,3.12,0,1,0,0,niedrig
BW-2025-00470,Sachbeschädigung,Fahrzeug,Heidelberg,0,2025-08-03 13:00:00,0,Tablet,Telekom,74987,206.36.94.53,2128.76,2,1,18,0.483,7.21,0,1,0,0,mittel
BW-2025-00471,Drogenhandel,Online-Plattform,Stuttgart,1,2025-12-04 00:00:00,1,iPhone,O2,88694,199.117.237.83,2953.41,1,1,28,0.544,14.09,0,1,1,1,mittel
BW-2025-00472,Cybercrime,keines,Heidelberg,0,2025-07-18 09:00:00,0,Desktop PC,1&1,99015,105.16.163.160,3644.44,3,0,30,0.546,12.13,1,0,0,1,mittel
BW-2025-00473,Einbruchdiebstahl,Smartphone,Heilbronn,1,2025-10-27 01:00:00,1,iPhone,1&1,62510,188.237.243.211,16549.34,3,6,46,0.804,33.37,0,0,0,1,hoch
BW-2025-00474,Diebstahl,Brecheisen,Karlsruhe,1,2025-08-20 04:00:00,1,Laptop,Vodafone,65666,196.166.189.117,3031.92,2,1,34,0.411,13.24,0,1,0,0,mittel
BW-2025-00475,Körperverletzung,Online-Plattform,Pforzheim,0,2025-11-21 19:00:00,0,Tablet,O2,69589,38.168.74.145,3973.84,2,0,29,0.486,12.28,1,1,1,0,mittel
BW-2025-00476,Diebstahl,Online-Plattform,Heilbronn,1,2025-04-02 21:00:00,0,Tablet,Vodafone,75291,184.152.115.1,934.91,1,1,7,0.325,0.63,0,0,0,0,niedrig
BW-2025-00477,Betrug,Brecheisen,Ulm,0,2025-04-15 06:00:00,0,Desktop PC,O2,71082,62.177.204.164,361.43,2,1,11,0.378,1.83,1,0,0,1,niedrig
BW-2025-00478,Cybercrime,keines,Heilbronn,1,2025-08-23 13:00:00,0,Desktop PC,O2,60283,126.58.197.79,13487.62,2,1,64,0.767,21.12,0,0,1,0,hoch
BW-2025-00479,Drogenhandel,Messer,Heilbronn,1,2025-01-23 10:00:00,0,Tablet,Telekom,66450,45.109.210.79,1150.6,1,0,21,0.406,10.34,0,1,0,1,mittel
BW-2025-00480,Cybercrime,Messer,Heilbronn,1,2025-11-17 17:00:00,0,iPhone,1&1,44523,137.164.19.229,96.64,2,3,14,0.374,1.7,1,0,0,1,niedrig
BW-2025-00481,Sachbeschädigung,Phishing-Mail,Pforzheim,0,2025-01-20 05:00:00,1,Laptop,Telekom,86541,17.226.232.97,5914.0,1,1,28,0.618,6.34,0,0,1,1,mittel
BW-2025-00482,Drogenhandel,Messer,Karlsruhe,1,2025-09-01 23:00:00,1,Tablet,O2,42455,71.16.49.109,542.9,1,1,12,0.262,4.92,1,1,0,0,niedrig
BW-2025-00483,Cybercrime,Laptop,Karlsruhe,1,2025-08-19 11:00:00,0,Laptop,Telekom,70412,179.99.120.46,754.77,1,0,15,0.128,0.81,0,0,1,0,niedrig
BW-2025-00484,Sachbeschädigung,Messer,Pforzheim,0,2025-01-16 04:00:00,1,iPhone,1&1,85043,36.4.140.167,1356.9,2,2,24,0.662,10.77,1,1,1,1,mittel
BW-2025-00485,Körperverletzung,Laptop,Heidelberg,0,2025-12-10 05:00:00,1,Laptop,1&1,67146,62.166.116.3,1805.98,1,1,30,0.614,8.55,1,0,1,1,mittel
BW-2025-00486,Körperverletzung,Laptop,Heidelberg,0,2025-02-02 10:00:00,0,Laptop,O2,85784,35.64.118.66,7420.15,4,4,30,0.776,37.73,1,1,0,0,hoch
BW-2025-00487,Drogenhandel,Online-Plattform,Karlsruhe,1,2025-10-19 13:00:00,0,Desktop PC,1&1,76144,216.219.63.158,887.21,1,2,17,0.259,1.44,0,1,0,1,niedrig
BW-2025-00488,Cybercrime,Messer,Freiburg,1,2025-10-02 15:00:00,0,Android Smartphone,1&1,92292,191.13.138.239,1350.98,3,2,34,0.742,11.72,1,1,0,0,hoch
BW-2025-00489,Einbruchdiebstahl,keines,Heidelberg,0,2025-12-30 16:00:00,0,Tablet,O2,70619,48.210.135.208,1631.42,2,3,24,0.431,3.13,1,0,0,1,mittel
BW-2025-00490,Raub,Brecheisen,Pforzheim,0,2025-08-06 12:00:00,0,Tablet,1&1,47623,176.99.13.58,3700.07,2,0,27,0.33,7.34,0,0,1,1,mittel
BW-2025-00491,Einbruchdiebstahl,Online-Plattform,Heidelberg,0,2025-03-19 12:00:00,0,Tablet,Vodafone,50703,129.211.43.150,904.68,1,0,15,0.278,3.69,0,0,0,0,niedrig
BW-2025-00492,Körperverletzung,Messer,Ulm,0,2025-04-19 18:00:00,0,iPhone,Vodafone,46408,179.158.164.223,3108.06,2,1,27,0.527,6.56,1,0,0,1,mittel
BW-2025-00493,Einbruchdiebstahl,Smartphone,Heilbronn,1,2025-02-27 07:00:00,0,iPhone,Telekom,57636,182.242.179.105,2901.04,2,1,34,0.311,9.28,1,1,0,1,mittel
BW-2025-00494,Diebstahl,Messer,Mannheim,1,2025-12-08 12:00:00,0,Android Smartphone,Telekom,41205,164.141.227.216,154.1,1,2,10,0.243,1.75,0,1,1,0,niedrig
BW-2025-00495,Diebstahl,Phishing-Mail,Freiburg,1,2025-06-11 01:00:00,1,Desktop PC,1&1,32957,65.207.210.213,1492.14,1,0,14,0.147,4.17,1,0,0,0,niedrig
BW-2025-00496,Cybercrime,keines,Ulm,0,2025-12-01 18:00:00,0,Laptop,Telekom,72240,185.199.242.103,11788.26,3,2,44,0.929,24.62,1,0,1,1,hoch
BW-2025-00497,Raub,Online-Plattform,Mannheim,1,2025-09-09 01:00:00,1,Laptop,1&1,98027,72.91.101.53,195.39,1,1,31,0.468,10.22,1,0,0,0,mittel
BW-2025-00498,Cybercrime,Messer,Pforzheim,0,2025-06-11 08:00:00,0,Laptop,Telekom,43493,88.7.1.139,694.53,1,0,15,0.297,4.86,1,1,0,1,niedrig
BW-2025-00499,Diebstahl,Fahrzeug,Pforzheim,0,2025-10-27 14:00:00,0,Android Smartphone,Vodafone,20498,221.189.22.236,15893.86,3,1,44,0.845,45.66,1,1,0,1,hoch
BW-2025-00500,Körperverletzung,keines,Ulm,0,2025-03-10 12:00:00,0,Laptop,1&1,65164,165.36.69.37,448.08,1,0,8,0.304,4.7,0,1,0,1,niedrig
BW-2025-00501,Drogenhandel,keines,Stuttgart,1,2025-10-30 16:00:00,0,iPhone,Vodafone,92352,89.56.93.3,2825.52,1,3,18,0.465,11.11,0,0,1,0,mittel
BW-2025-00502,Drogenhandel,Laptop,Karlsruhe,1,2025-12-19 12:00:00,0,Android Smartphone,Vodafone,72700,199.52.61.93,6777.81,3,2,57,0.963,15.94,0,1,1,1,hoch
BW-2025-00503,Einbruchdiebstahl,Online-Plattform,Mannheim,1,2025-07-12 08:00:00,0,Desktop PC,O2,33840,111.188.8.207,3148.6,1,1,22,0.501,11.78,0,0,1,1,mittel
BW-2025-00504,Sachbeschädigung,Fahrzeug,Stuttgart,1,2025-03-02 17:00:00,0,iPhone,Vodafone,16525,113.170.57.76,935.16,1,1,14,0.194,0.22,1,0,1,0,niedrig
BW-2025-00505,Sachbeschädigung,Online-Plattform,Mannheim,1,2025-04-27 03:00:00,1,iPhone,O2,98291,137.128.141.5,2266.97,3,3,28,0.343,12.22,0,0,1,1,mittel
BW-2025-00506,Diebstahl,Fahrzeug,Heidelberg,0,2025-07-16 13:00:00,0,Android Smartphone,O2,37080,164.159.6.145,0.0,2,1,23,0.423,9.88,1,1,0,1,mittel
BW-2025-00507,Raub,Online-Plattform,Heidelberg,0,2025-10-06 21:00:00,0,Tablet,Vodafone,40865,169.32.74.199,2661.51,2,1,31,0.579,6.89,0,0,1,1,mittel
BW-2025-00508,Körperverletzung,Fahrzeug,Freiburg,1,2025-02-28 12:00:00,0,Desktop PC,1&1,62108,186.213.143.231,1916.46,1,3,30,0.548,8.45,0,1,0,1,mittel
BW-2025-00509,Raub,Messer,Ulm,0,2025-02-19 20:00:00,0,Desktop PC,O2,40781,131.143.6.237,693.07,1,0,15,0.382,0.91,0,0,0,1,niedrig
BW-2025-00510,Drogenhandel,Smartphone,Stuttgart,1,2025-07-26 12:00:00,0,Laptop,1&1,86085,56.235.86.135,3827.43,4,3,54,0.919,37.52,1,1,0,0,hoch
BW-2025-00511,Cybercrime,Brecheisen,Heilbronn,1,2025-04-01 01:00:00,1,Laptop,1&1,44131,40.233.92.114,155.51,2,1,7,0.281,0.82,0,1,1,0,niedrig
BW-2025-00512,Drogenhandel,Smartphone,Mannheim,1,2025-09-04 03:00:00,1,Tablet,O2,77760,91.33.113.189,2439.51,1,3,25,0.468,3.12,1,1,1,1,mittel
BW-2025-00513,Sachbeschädigung,Brecheisen,Freiburg,1,2025-10-28 08:00:00,0,Tablet,Vodafone,40128,57.226.89.137,3650.83,2,3,24,0.535,7.77,0,0,0,0,mittel
BW-2025-00514,Betrug,keines,Pforzheim,0,2025-10-25 22:00:00,1,Android Smartphone,1&1,56729,192.130.239.12,9165.3,3,3,69,0.637,25.6,0,1,0,1,hoch
BW-2025-00515,Körperverletzung,keines,Heilbronn,1,2025-03-26 09:00:00,0,iPhone,Vodafone,33678,54.21.97.158,2297.16,1,1,22,0.672,4.14,1,0,0,1,mittel
BW-2025-00516,Cybercrime,Fahrzeug,Stuttgart,1,2025-10-12 06:00:00,0,Desktop PC,Vodafone,53077,17.165.116.236,21.81,1,1,30,0.433,10.95,0,0,1,0,mittel
BW-2025-00517,Cybercrime,Laptop,Ulm,0,2025-08-09 20:00:00,0,Laptop,Telekom,96447,133.215.200.145,1017.91,1,1,19,0.259,0.81,0,0,0,1,niedrig
BW-2025-00518,Körperverletzung,Online-Plattform,Stuttgart,1,2025-11-06 07:00:00,0,Laptop,Telekom,94363,83.111.172.143,1597.18,1,1,8,0.32,1.73,1,0,0,0,niedrig
BW-2025-00519,Drogenhandel,Smartphone,Karlsruhe,1,2025-03-05 04:00:00,1,Desktop PC,1&1,62286,33.213.11.132,1515.58,1,0,18,0.534,7.05,1,1,0,0,mittel
BW-2025-00520,Betrug,Fahrzeug,Mannheim,1,2025-07-14 12:00:00,0,Tablet,1&1,66670,199.99.61.108,6506.14,4,3,38,0.692,25.63,0,0,1,1,hoch
BW-2025-00521,Cybercrime,Brecheisen,Freiburg,1,2025-12-16 23:00:00,1,iPhone,O2,72447,79.187.16.224,4141.96,1,3,34,0.563,9.42,0,1,1,1,mittel
BW-2025-00522,Sachbeschädigung,Laptop,Ulm,0,2025-10-24 08:00:00,0,Laptop,Vodafone,70755,184.43.44.130,947.54,1,0,14,0.338,3.3,1,0,0,1,niedrig
BW-2025-00523,Raub,Brecheisen,Heilbronn,1,2025-07-18 10:00:00,0,Desktop PC,Telekom,49373,49.11.19.224,1431.67,1,0,9,0.33,2.17,1,1,0,1,niedrig
BW-2025-00524,Einbruchdiebstahl,Online-Plattform,Heidelberg,0,2025-07-21 17:00:00,0,Desktop PC,1&1,76932,119.199.33.240,17457.33,2,3,60,0.876,41.28,0,0,0,0,hoch
BW-2025-00525,Sachbeschädigung,Laptop,Heilbronn,1,2025-08-31 15:00:00,0,Desktop PC,O2,96714,129.127.60.21,5204.37,2,0,32,0.401,8.65,1,0,0,0,mittel
BW-2025-00526,Einbruchdiebstahl,Brecheisen,Ulm,0,2025-10-12 03:00:00,1,iPhone,Telekom,91764,217.206.54.174,0.0,1,1,11,0.176,4.33,1,1,1,1,niedrig
BW-2025-00527,Cybercrime,Phishing-Mail,Mannheim,1,2025-02-23 09:00:00,0,Android Smartphone,Vodafone,10766,112.26.98.119,2320.34,3,3,34,0.41,12.22,1,0,1,0,mittel
BW-2025-00528,Diebstahl,Smartphone,Mannheim,1,2025-10-04 13:00:00,0,Tablet,1&1,49669,33.111.65.154,1237.35,1,0,17,0.298,3.26,1,1,1,1,niedrig
BW-2025-00529,Einbruchdiebstahl,Brecheisen,Stuttgart,1,2025-01-11 20:00:00,0,Android Smartphone,Telekom,95016,48.40.211.45,4142.13,1,0,34,0.581,4.36,0,0,0,1,mittel
BW-2025-00530,Raub,Messer,Heidelberg,0,2025-11-13 08:00:00,0,iPhone,O2,25264,53.133.227.177,0.0,2,0,14,0.104,0.41,0,1,1,0,niedrig
BW-2025-00531,Einbruchdiebstahl,keines,Heilbronn,1,2025-11-03 20:00:00,0,Tablet,Telekom,16674,96.119.50.151,1393.72,3,1,16,0.566,14.58,0,0,1,1,mittel
BW-2025-00532,Betrug,Laptop,Ulm,0,2025-07-18 12:00:00,0,Tablet,1&1,77286,162.78.89.141,5433.29,3,1,28,0.636,4.53,0,1,1,1,mittel
BW-2025-00533,Körperverletzung,Fahrzeug,Stuttgart,1,2025-10-16 02:00:00,1,Desktop PC,Telekom,72041,40.239.212.1,1025.79,1,0,10,0.314,1.47,1,0,1,1,niedrig
BW-2025-00534,Körperverletzung,Phishing-Mail,Heilbronn,1,2025-04-21 03:00:00,1,Tablet,Telekom,67424,70.107.28.13,1940.94,1,2,8,0.284,2.91,1,0,1,1,niedrig
BW-2025-00535,Raub,Phishing-Mail,Heilbronn,1,2025-09-24 11:00:00,0,Android Smartphone,O2,91506,64.11.159.81,4263.06,1,0,19,0.565,10.6,1,1,1,0,mittel
BW-2025-00536,Cybercrime,Laptop,Heilbronn,1,2025-05-17 04:00:00,1,Android Smartphone,Vodafone,74713,88.188.33.124,657.13,1,1,17,0.351,0.64,0,1,0,1,niedrig
BW-2025-00537,Raub,Fahrzeug,Stuttgart,1,2025-06-28 01:00:00,1,iPhone,O2,18344,97.117.200.243,3303.43,1,2,19,0.341,7.82,1,0,0,0,mittel
BW-2025-00538,Sachbeschädigung,Laptop,Heidelberg,0,2025-11-29 00:00:00,1,iPhone,Vodafone,83010,79.122.78.44,12525.63,4,1,60,0.729,31.07,1,1,1,0,hoch
BW-2025-00539,Einbruchdiebstahl,Laptop,Stuttgart,1,2025-03-17 17:00:00,0,Tablet,1&1,31895,172.66.214.143,4998.28,2,3,22,0.338,6.78,0,0,0,0,mittel
BW-2025-00540,Diebstahl,Fahrzeug,Freiburg,1,2025-10-29 09:00:00,0,Android Smartphone,O2,53857,220.180.133.98,8873.95,3,6,46,0.796,42.66,1,0,0,1,hoch
BW-2025-00541,Einbruchdiebstahl,Laptop,Heidelberg,0,2025-01-05 11:00:00,0,Tablet,1&1,76194,54.215.208.56,5487.31,2,2,26,0.577,11.41,0,1,1,1,mittel
BW-2025-00542,Diebstahl,Online-Plattform,Freiburg,1,2025-06-17 13:00:00,0,Tablet,O2,66206,116.213.51.23,1119.2,1,0,10,0.128,3.9,0,1,0,0,niedrig
BW-2025-00543,Sachbeschädigung,keines,Freiburg,1,2025-04-10 09:00:00,0,iPhone,1&1,51262,113.210.151.82,4687.04,2,1,27,0.64,5.35,0,0,0,1,mittel
BW-2025-00544,Einbruchdiebstahl,Messer,Stuttgart,1,2025-04-14 01:00:00,1,Tablet,Telekom,99243,190.102.255.209,767.66,1,0,16,0.331,3.26,0,1,1,1,niedrig
BW-2025-00545,Cybercrime,Phishing-Mail,Freiburg,1,2025-12-27 07:00:00,0,iPhone,O2,81358,170.214.9.34,349.58,1,0,14,0.346,0.21,0,1,1,0,niedrig
BW-2025-00546,Körperverletzung,Phishing-Mail,Ulm,0,2025-02-27 12:00:00,0,Android Smartphone,O2,78219,149.113.58.115,5956.3,2,1,24,0.362,14.72,0,1,1,0,mittel
BW-2025-00547,Cybercrime,Fahrzeug,Karlsruhe,1,2025-12-22 21:00:00,0,Desktop PC,O2,80770,162.174.80.240,4585.45,3,4,67,0.823,23.63,1,0,0,0,hoch
BW-2025-00548,Cybercrime,Fahrzeug,Pforzheim,0,2025-02-10 22:00:00,1,Tablet,Telekom,16256,204.173.233.138,575.49,1,1,13,0.39,3.14,1,1,1,0,niedrig
BW-2025-00549,Diebstahl,keines,Pforzheim,0,2025-11-06 08:00:00,0,Desktop PC,Telekom,49216,83.215.81.101,921.89,1,0,16,0.38,1.25,1,0,0,1,niedrig
BW-2025-00550,Einbruchdiebstahl,Messer,Heidelberg,0,2025-12-19 13:00:00,0,iPhone,O2,29209,193.46.17.10,930.82,1,1,10,0.24,0.38,0,1,1,0,niedrig
BW-2025-00551,Sachbeschädigung,Messer,Karlsruhe,1,2025-10-18 01:00:00,1,iPhone,Telekom,20233,105.138.16.218,1533.03,2,0,34,0.46,4.38,0,1,0,1,mittel
BW-2025-00552,Sachbeschädigung,Messer,Pforzheim,0,2025-10-17 01:00:00,1,Desktop PC,1&1,28919,140.123.47.33,672.0,2,0,19,0.285,2.29,1,1,1,0,niedrig
